"","X","Year","Month","Longitude","Latitude","Elevation","MaxTemp","MinTemp","Rainfall"
"2642",2642,2001,5,78.4375,10.4597,209,40.2926774193548,26.6304516129032,154.914963
"2643",2643,2001,6,78.4375,10.4597,209,36.1082333333333,25.0801,136.395308
"2644",2644,2001,7,78.4375,10.4597,209,35.9894838709677,24.8317741935484,150.268945
"2645",2645,2001,8,78.4375,10.4597,209,35.9183548387097,24.7541935483871,42.490486
"2646",2646,2001,9,78.4375,10.4597,209,35.8338333333333,24.1967,177.460098
"2647",2647,2001,10,78.4375,10.4597,209,32.4135806451613,23.4578387096774,332.954424
"2648",2648,2001,11,78.4375,10.4597,209,29.9055,21.9481,341.952898
"2649",2649,2001,12,78.4375,10.4597,209,28.6603870967742,19.3620967741935,206.397907
"2650",2650,2002,1,78.4375,10.4597,209,30.7697419354839,19.2263548387097,68.855937
"2651",2651,2002,2,78.4375,10.4597,209,31.9005714285714,19.1780357142857,141.062759
"2652",2652,2002,3,78.4375,10.4597,209,37.578935483871,20.8010322580645,32.40538
"2653",2653,2002,4,78.4375,10.4597,209,39.2635,25.0621333333333,54.342849
"2654",2654,2002,5,78.4375,10.4597,209,40.0552580645161,26.4391612903226,161.359945
"2655",2655,2002,6,78.4375,10.4597,209,36.7515,25.4773333333333,88.963508
"2656",2656,2002,7,78.4375,10.4597,209,37.6879032258065,25.436,64.641677
"2657",2657,2002,8,78.4375,10.4597,209,36.371,24.8564193548387,53.330045
"2658",2658,2002,9,78.4375,10.4597,209,38.7317666666667,24.5905666666667,65.508555
"2659",2659,2002,10,78.4375,10.4597,209,32.5537419354839,23.251,373.312869
"2660",2660,2002,11,78.4375,10.4597,209,29.7846666666667,21.3704666666667,347.190299
"2661",2661,2002,12,78.4375,10.4597,209,30.6472580645161,18.8227419354839,96.693402
"2662",2662,2003,1,78.4375,10.4597,209,31.7362580645161,18.6590967741936,38.544842
"2663",2663,2003,2,78.4375,10.4597,209,34.8407857142857,20.6646785714286,47.567381
"2664",2664,2003,3,78.4375,10.4597,209,37.0591935483871,21.4001290322581,99.283802
"2665",2665,2003,4,78.4375,10.4597,209,39.3008333333333,25.1358333333333,43.77365
"2666",2666,2003,5,78.4375,10.4597,209,40.6289677419355,27.0414193548387,182.894852
"2667",2667,2003,6,78.4375,10.4597,209,38.0866333333333,26.0530666666667,98.145663
"2668",2668,2003,7,78.4375,10.4597,209,35.8374838709677,25.1555806451613,126.924687
"2669",2669,2003,8,78.4375,10.4597,209,35.108064516129,24.5455161290323,151.1856
"2670",2670,2003,9,78.4375,10.4597,209,37.8315,24.4766333333333,57.023347
"2671",2671,2003,10,78.4375,10.4597,209,32.2845806451613,23.2723548387097,347.918128
"2672",2672,2003,11,78.4375,10.4597,209,28.0843,21.3491333333333,447.344324
"2673",2673,2003,12,78.4375,10.4597,209,30.1968387096774,19.4717419354839,38.387776
"2674",2674,2004,1,78.4375,10.4597,209,31.3581612903226,18.6474193548387,52.699177
"2675",2675,2004,2,78.4375,10.4597,209,34.4974482758621,18.7121379310345,12.495236
"2676",2676,2004,3,78.4375,10.4597,209,38.4405806451613,21.2156451612903,34.584625
"2677",2677,2004,4,78.4375,10.4597,209,39.8275,26.0909666666667,101.182368
"2678",2678,2004,5,78.4375,10.4597,209,34.8095483870968,24.8856451612903,409.060445
"2679",2679,2004,6,78.4375,10.4597,209,35.2717333333333,24.5197333333333,88.141259
"2680",2680,2004,7,78.4375,10.4597,209,36.2109032258064,24.1975483870968,127.580446
"2681",2681,2004,8,78.4375,10.4597,209,36.748935483871,24.7873548387097,42.353151
"2682",2682,2004,9,78.4375,10.4597,209,32.8812,23.9130333333333,414.387982
"2683",2683,2004,10,78.4375,10.4597,209,30.3981935483871,22.7803548387097,648.033731
"2684",2684,2004,11,78.4375,10.4597,209,27.1003,20.9885666666667,396.16018
"2685",2685,2004,12,78.4375,10.4597,209,28.1004516129032,18.8794193548387,78.466421
"2686",2686,2005,1,78.4375,10.4597,209,30.8699032258064,19.1632580645161,56.395912
"2687",2687,2005,2,78.4375,10.4597,209,33.7283214285714,19.0328571428571,99.615102
"2688",2688,2005,3,78.4375,10.4597,209,35.9490322580645,22.1045161290323,94.678123
"2689",2689,2005,4,78.4375,10.4597,209,36.7776333333333,24.9021666666667,326.47592
"2690",2690,2005,5,78.4375,10.4597,209,40.5234193548387,26.9186129032258,141.828374
"2691",2691,2005,6,78.4375,10.4597,209,37.3061,25.6119,90.198616
"2692",2692,2005,7,78.4375,10.4597,209,35.5821290322581,25.0045806451613,172.108611
"2693",2693,2005,8,78.4375,10.4597,209,37.4962258064516,25.1598064516129,49.098585
"2694",2694,2005,9,78.4375,10.4597,209,35.4207666666667,24.1012666666667,249.676357
"2695",2695,2005,10,78.4375,10.4597,209,31.8018064516129,23.1485161290323,483.94949
"2696",2696,2005,11,78.4375,10.4597,209,27.2865666666667,21.3044,516.998505
"2697",2697,2005,12,78.4375,10.4597,209,28.0091935483871,20.2388709677419,176.584607
"2698",2698,2006,1,78.4375,10.4597,209,29.2716129032258,18.627935483871,187.244808
"2699",2699,2006,2,78.4375,10.4597,209,33.4616428571429,17.9070714285714,14.90107
"2700",2700,2006,3,78.4375,10.4597,209,35.0602258064516,22.1035161290323,181.475256
"2701",2701,2006,4,78.4375,10.4597,209,39.5836333333333,25.1420333333333,58.714211
"2702",2702,2006,5,78.4375,10.4597,209,39.6682580645161,26.7714193548387,37.39343
"2703",2703,2006,6,78.4375,10.4597,209,36.8257,25.4238666666667,84.967228
"2704",2704,2006,7,78.4375,10.4597,209,37.0993225806452,25.5093548387097,30.380195
"2705",2705,2006,8,78.4375,10.4597,209,36.4183225806452,24.6463225806452,98.210052
"2706",2706,2006,9,78.4375,10.4597,209,34.5458333333333,23.8661333333333,207.281128
"2707",2707,2006,10,78.4375,10.4597,209,31.5234193548387,23.3891290322581,659.081796
"2708",2708,2006,11,78.4375,10.4597,209,27.7176666666667,22.3312,720.344396
"2709",2709,2006,12,78.4375,10.4597,209,28.7887096774194,19.5655806451613,38.206674
"2710",2710,2007,1,78.4375,10.4597,209,30.8896774193548,18.6061935483871,17.117213
"2711",2711,2007,2,78.4375,10.4597,209,32.7888928571428,19.9776428571429,31.408876
"2712",2712,2007,3,78.4375,10.4597,209,37.2203870967742,20.6785483870968,1.560402
"2713",2713,2007,4,78.4375,10.4597,209,38.4175,24.8296666666667,93.301363
"2714",2714,2007,5,78.4375,10.4597,209,40.8657096774194,27.0371612903226,167.532924
"2715",2715,2007,6,78.4375,10.4597,209,36.0578333333333,25.6966333333333,169.577405
"2716",2716,2007,7,78.4375,10.4597,209,35.0183870967742,25.0270967741935,243.568601
"2717",2717,2007,8,78.4375,10.4597,209,35.3416129032258,24.452935483871,156.659898
"2718",2718,2007,9,78.4375,10.4597,209,34.3283666666667,24.0177333333333,270.274825
"2719",2719,2007,10,78.4375,10.4597,209,32.9557096774194,23.4878709677419,453.611671
"2720",2720,2007,11,78.4375,10.4597,209,29.2991,20.3866333333333,210.587319
"2721",2721,2007,12,78.4375,10.4597,209,28.1179032258064,19.4408064516129,245.623391
"2722",2722,2008,1,78.4375,10.4597,209,30.4808064516129,18.1247741935484,24.132154
"2723",2723,2008,2,78.4375,10.4597,209,32.5021724137931,20.1848275862069,68.215218
"2724",2724,2008,3,78.4375,10.4597,209,32.0764838709677,22.0529677419355,440.624735
"2725",2725,2008,4,78.4375,10.4597,209,37.5023333333333,24.2491333333333,52.246854
"2726",2726,2008,5,78.4375,10.4597,209,40.0182580645161,26.4767096774194,110.247786
"2727",2727,2008,6,78.4375,10.4597,209,36.5840666666667,25.3303666666667,40.942959
"2728",2728,2008,7,78.4375,10.4597,209,35.7829032258065,25.0222903225806,89.486213
"2729",2729,2008,8,78.4375,10.4597,209,35.2701290322581,24.5563548387097,161.396024
"2730",2730,2008,9,78.4375,10.4597,209,35.5139333333333,24.0908666666667,127.796739
"2731",2731,2008,10,78.4375,10.4597,209,32.7188387096774,23.3675161290323,420.583259
"2732",2732,2008,11,78.4375,10.4597,209,29.9096,21.6081666666667,371.505279
"2733",2733,2008,12,78.4375,10.4597,209,27.8268064516129,19.3247096774194,112.376413
"2734",2734,2009,1,78.4375,10.4597,209,29.1578064516129,18.2693225806452,42.965987
"2735",2735,2009,2,78.4375,10.4597,209,34.0038571428571,17.6125,1.174164
"2736",2736,2009,3,78.4375,10.4597,209,35.7490967741936,20.9534516129032,87.416842
"2737",2737,2009,4,78.4375,10.4597,209,39.8733666666667,25.2664,32.231143
"2738",2738,2009,5,78.4375,10.4597,209,40.1719032258065,26.9964193548387,76.14726
"2739",2739,2009,6,78.4375,10.4597,209,37.6411333333333,25.4877,43.630317
"2740",2740,2009,7,78.4375,10.4597,209,36.040935483871,25.4567741935484,27.241804
"2741",2741,2009,8,78.4375,10.4597,209,34.6365483870968,24.6174838709677,104.751205
"2742",2742,2009,9,78.4375,10.4597,209,36.3445333333333,24.5314,207.322326
"2743",2743,2009,10,78.4375,10.4597,209,33.8044193548387,23.3691612903226,188.580322
"2744",2744,2009,11,78.4375,10.4597,209,28.2077,22.0792666666667,427.415362
"2745",2745,2009,12,78.4375,10.4597,209,27.9271290322581,20.5162580645161,215.551737
"2746",2746,2010,1,78.4375,10.4597,209,30.3442258064516,18.9148387096774,49.845314
"2747",2747,2010,2,78.4375,10.4597,209,34.4162142857143,18.7918571428571,0.020599
"2748",2748,2010,3,78.4375,10.4597,209,38.4053225806452,20.982,4.291535
"2749",2749,2010,4,78.4375,10.4597,209,40.0457666666667,26.1831333333333,34.743407
"2750",2750,2010,5,78.4375,10.4597,209,40.2610967741935,27.265935483871,69.94344
"2751",2751,2010,6,78.4375,10.4597,209,36.1137333333333,25.5021333333333,144.624705
"2752",2752,2010,7,78.4375,10.4597,209,35.7293548387097,24.986,43.71356
"2753",2753,2010,8,78.4375,10.4597,209,35.171064516129,24.6754838709677,182.225414
"2754",2754,2010,9,78.4375,10.4597,209,34.849,24.0718666666667,211.636202
"2755",2755,2010,10,78.4375,10.4597,209,33.0525161290323,23.1749032258064,306.02153
"2756",2756,2010,11,78.4375,10.4597,209,28.7421333333333,22.0652666666667,462.112443
"2757",2757,2010,12,78.4375,10.4597,209,28.2189032258065,20.0294193548387,109.547421
"2758",2758,2011,1,78.4375,10.4597,209,28.9329032258065,17.6929032258065,25.141511
"2759",2759,2011,2,78.4375,10.4597,209,31.1938928571429,17.9069285714286,85.435872
"2760",2760,2011,3,78.4375,10.4597,209,35.4425161290323,19.417935483871,15.015224
"2761",2761,2011,4,78.4375,10.4597,209,35.8090333333333,23.3845666666667,138.290423
"2762",2762,2011,5,78.4375,10.4597,209,37.7068387096774,24.6368387096774,78.792585
"2763",2763,2011,6,78.4375,10.4597,209,35.5444,24.1125333333333,61.176681
"2764",2764,2011,7,78.4375,10.4597,209,34.3545161290323,23.869935483871,86.616899
"2765",2765,2011,8,78.4375,10.4597,209,33.5013548387097,23.7778064516129,101.608081
"2766",2766,2011,9,78.4375,10.4597,209,33.9794333333333,23.1059666666667,102.05441
"2767",2767,2011,10,78.4375,10.4597,209,29.5793548387097,22.0864193548387,576.646581
"2768",2768,2011,11,78.4375,10.4597,209,26.9371666666667,19.6844666666667,306.310885
"2769",2769,2011,12,78.4375,10.4597,209,27.3517741935484,18.1388387096774,94.700436
"2770",2770,2012,1,78.4375,10.4597,209,28.518064516129,15.693,24.767309
"2771",2771,2012,2,78.4375,10.4597,209,32.7011379310345,17.2287586206897,8.799363
"2772",2772,2012,3,78.4375,10.4597,209,35.6663870967742,20.9847419354839,71.606834
"2773",2773,2012,4,78.4375,10.4597,209,36.9173333333333,23.6068,244.34798
"2774",2774,2012,5,78.4375,10.4597,209,37.4961290322581,25.1674838709677,76.088906
"2775",2775,2012,6,78.4375,10.4597,209,35.4360666666667,24.1075333333333,75.946406
"2776",2776,2012,7,78.4375,10.4597,209,35.0077419354839,23.8799032258065,55.002027
"2777",2777,2012,8,78.4375,10.4597,209,33.066935483871,23.2296129032258,181.059832
"2778",2778,2012,9,78.4375,10.4597,209,32.5812333333333,22.8917333333333,183.399594
"2779",2779,2012,10,78.4375,10.4597,209,29.3146774193548,21.9712580645161,754.791771
